# Maze size:               2x2
# strategy               = utree-value
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
70 	2153	0	13	0.25
64 	2153	0	17	0.25
65 	2153	0	17	0.25
74 	2153	0	13	0.25
72 	2153	0	13	0.25
75 	2153	0	13	0.25
71 	2153	0	17	0.25
76 	2153	0	13	0.25
73 	2153	0	17	0.25
78 	2153	0	13	0.25
77 	2153	0	15	0.25
79 	2153	0	15	0.25
80 	2153	0	15	0.25
81 	2153	0	15	0.25
82 	2153	0	13	0.25
83 	2153	0	13	0.25
86 	2153	0	13	0.25
85 	2153	0	13	0.25
87 	2153	0	17	0.25
88 	2153	0	13	0.25
84 	2153	0	17	0.25
95 	2153	0	13	0.25
90 	2153	0	15	0.25
92 	2153	0	15	0.25
93 	2153	0	17	0.25
96 	2153	0	13	0.25
94 	2153	0	15	0.25
89 	2153	0	17	0.25
91 	2153	0	17	0.25
98 	2153	0	15	0.25
97 	2153	0	19	0.25
1 	2378	0	13	0.25
99 	2153	0	13	0.25
100 	2153	0	15	0.25
4 	2378	0	13	0.25
2 	2378	0	17	0.25
5 	2378	0	13	0.25
3 	2378	0	19	0.25
8 	2378	0	13	0.25
7 	2378	0	15	0.25
9 	2378	0	13	0.25
6 	2378	0	15	0.25
10 	2378	0	13	0.25
12 	2378	0	15	0.25
15 	2378	0	13	0.25
13 	2378	0	13	0.25
11 	2378	0	17	0.25
16 	2378	0	15	0.25
19 	2378	0	15	0.25
20 	2378	0	13	0.25
18 	2378	0	15	0.25
17 	2378	0	15	0.25
21 	2378	0	15	0.25
14 	2378	0	17	0.25
24 	2378	0	15	0.25
27 	2378	0	13	0.25
26 	2378	0	15	0.25
22 	2378	0	17	0.25
32 	2378	0	13	0.25
23 	2378	0	17	0.25
30 	2378	0	13	0.25
34 	2378	0	13	0.25
31 	2378	0	15	0.25
29 	2378	0	17	0.25
25 	2378	0	17	0.25
28 	2378	0	19	0.25
40 	2378	0	13	0.25
33 	2378	0	17	0.25
35 	2378	0	15	0.25
37 	2378	0	13	0.25
38 	2378	0	13	0.25
39 	2378	0	13	0.25
36 	2378	0	15	0.25
42 	2378	0	13	0.25
43 	2378	0	15	0.25
45 	2378	0	13	0.25
47 	2378	0	13	0.25
41 	2378	0	17	0.25
48 	2378	0	13	0.25
46 	2378	0	13	0.25
49 	2378	0	13	0.25
44 	2378	0	17	0.25
50 	2378	0	15	0.25
51 	2378	0	13	0.25
52 	2378	0	13	0.25
56 	2378	0	13	0.25
54 	2378	0	13	0.25
55 	2378	0	13	0.25
58 	2378	0	13	0.25
57 	2378	0	13	0.25
53 	2378	0	17	0.25
60 	2378	0	13	0.25
62 	2378	0	15	0.25
59 	2378	0	15	0.25
65 	2378	0	15	0.25
63 	2378	0	13	0.25
64 	2378	0	13	0.25
61 	2378	0	15	0.25
68 	2378	0	13	0.25
66 	2378	0	13	0.25
67 	2378	0	13	0.25
71 	2378	0	13	0.25
69 	2378	0	15	0.25
72 	2378	0	13	0.25
70 	2378	0	15	0.25
73 	2378	0	15	0.25
74 	2378	0	13	0.25
75 	2378	0	17	0.25
76 	2378	0	15	0.25
78 	2378	0	13	0.25
77 	2378	0	15	0.25
80 	2378	0	15	0.25
84 	2378	0	13	0.25
82 	2378	0	15	0.25
85 	2378	0	15	0.25
83 	2378	0	17	0.25
87 	2378	0	13	0.25
89 	2378	0	13	0.25
79 	2378	0	15	0.25
88 	2378	0	15	0.25
90 	2378	0	13	0.25
86 	2378	0	17	0.25
91 	2378	0	13	0.25
92 	2378	0	13	0.25
81 	2378	0	21	0.25
94 	2378	0	13	0.25
93 	2378	0	13	0.25
95 	2378	0	13	0.25
98 	2378	0	13	0.25
96 	2378	0	13	0.25
97 	2378	0	13	0.25
99 	2378	0	13	0.25
100 	2378	0	13	0.25
1 	2625	0	13	0.25
6 	2625	0	13	0.25
3 	2625	0	13	0.25
2 	2625	0	17	0.25
11 	2625	0	13	0.25
8 	2625	0	13	0.25
4 	2625	0	15	0.25
7 	2625	0	15	0.25
9 	2625	0	13	0.25
5 	2625	0	13	0.25
12 	2625	0	13	0.25
15 	2625	0	13	0.25
16 	2625	0	13	0.25
13 	2625	0	15	0.25
14 	2625	0	15	0.25
20 	2625	0	13	0.25
17 	2625	0	15	0.25
10 	2625	0	17	0.25
21 	2625	0	13	0.25
19 	2625	0	15	0.25
18 	2625	0	15	0.25
23 	2625	0	15	0.25
24 	2625	0	15	0.25
22 	2625	0	15	0.25
28 	2625	0	13	0.25
25 	2625	0	15	0.25
29 	2625	0	15	0.25
26 	2625	0	17	0.25
27 	2625	0	15	0.25
32 	2625	0	13	0.25
30 	2625	0	15	0.25
33 	2625	0	13	0.25
34 	2625	0	13	0.25
35 	2625	0	15	0.25
36 	2625	0	15	0.25
37 	2625	0	15	0.25
39 	2625	0	13	0.25
31 	2625	0	19	0.25
42 	2625	0	13	0.25
44 	2625	0	13	0.25
43 	2625	0	15	0.25
41 	2625	0	17	0.25
40 	2625	0	17	0.25
45 	2625	0	15	0.25
49 	2625	0	15	0.25
38 	2625	0	21	0.25
52 	2625	0	13	0.25
47 	2625	0	13	0.25
50 	2625	0	13	0.25
51 	2625	0	15	0.25
48 	2625	0	15	0.25
53 	2625	0	13	0.25
46 	2625	0	19	0.25
54 	2625	0	15	0.25
58 	2625	0	13	0.25
56 	2625	0	13	0.25
55 	2625	0	15	0.25
57 	2625	0	15	0.25
60 	2625	0	13	0.25
62 	2625	0	13	0.25
61 	2625	0	13	0.25
63 	2625	0	13	0.25
64 	2625	0	13	0.25
66 	2625	0	13	0.25
59 	2625	0	17	0.25
69 	2625	0	13	0.25
70 	2625	0	13	0.25
65 	2625	0	15	0.25
72 	2625	0	13	0.25
68 	2625	0	13	0.25
76 	2625	0	15	0.25
73 	2625	0	15	0.25
77 	2625	0	15	0.25
67 	2625	0	19	0.25
75 	2625	0	15	0.25
74 	2625	0	17	0.25
71 	2625	0	17	0.25
78 	2625	0	15	0.25
83 	2625	0	15	0.25
79 	2625	0	15	0.25
81 	2625	0	13	0.25
84 	2625	0	15	0.25
85 	2625	0	15	0.25
86 	2625	0	15	0.25
82 	2625	0	15	0.25
80 	2625	0	17	0.25
87 	2625	0	15	0.25
90 	2625	0	13	0.25
89 	2625	0	13	0.25
88 	2625	0	15	0.25
93 	2625	0	13	0.25
91 	2625	0	15	0.25
97 	2625	0	15	0.25
92 	2625	0	15	0.25
95 	2625	0	15	0.25
99 	2625	0	13	0.25
94 	2625	0	15	0.25
96 	2625	0	13	0.25
3 	2897	0	13	0.25
100 	2625	0	15	0.25
2 	2897	0	13	0.25
98 	2625	0	19	0.25
4 	2897	0	15	0.25
6 	2897	0	13	0.25
5 	2897	0	15	0.25
7 	2897	0	15	0.25
10 	2897	0	13	0.25
8 	2897	0	15	0.25
12 	2897	0	15	0.25
1 	2897	0	21	0.25
9 	2897	0	15	0.25
17 	2897	0	15	0.25
15 	2897	0	13	0.25
11 	2897	0	17	0.25
14 	2897	0	17	0.25
23 	2897	0	17	0.25
13 	2897	0	17	0.25
18 	2897	0	15	0.25
20 	2897	0	13	0.25
21 	2897	0	15	0.25
16 	2897	0	17	0.25
19 	2897	0	17	0.25
24 	2897	0	15	0.25
25 	2897	0	15	0.25
26 	2897	0	13	0.25
22 	2897	0	17	0.25
27 	2897	0	15	0.25
29 	2897	0	13	0.25
31 	2897	0	13	0.25
28 	2897	0	15	0.25
36 	2897	0	15	0.25
33 	2897	0	13	0.25
30 	2897	0	15	0.25
32 	2897	0	15	0.25
35 	2897	0	15	0.25
37 	2897	0	13	0.25
40 	2897	0	15	0.25
38 	2897	0	13	0.25
42 	2897	0	13	0.25
41 	2897	0	15	0.25
47 	2897	0	13	0.25
46 	2897	0	15	0.25
45 	2897	0	15	0.25
43 	2897	0	13	0.25
34 	2897	0	19	0.25
39 	2897	0	21	0.25
55 	2897	0	15	0.25
49 	2897	0	17	0.25
44 	2897	0	21	0.25
48 	2897	0	17	0.25
51 	2897	0	15	0.25
50 	2897	0	15	0.25
53 	2897	0	13	0.25
56 	2897	0	13	0.25
52 	2897	0	17	0.25
58 	2897	0	13	0.25
59 	2897	0	13	0.25
57 	2897	0	17	0.25
62 	2897	0	13	0.25
54 	2897	0	17	0.25
60 	2897	0	15	0.25
63 	2897	0	13	0.25
61 	2897	0	17	0.25
64 	2897	0	13	0.25
65 	2897	0	13	0.25
69 	2897	0	13	0.25
66 	2897	0	13	0.25
67 	2897	0	15	0.25
71 	2897	0	13	0.25
68 	2897	0	17	0.25
70 	2897	0	15	0.25
75 	2897	0	13	0.25
74 	2897	0	13	0.25
72 	2897	0	15	0.25
73 	2897	0	15	0.25
77 	2897	0	13	0.25
78 	2897	0	13	0.25
76 	2897	0	15	0.25
79 	2897	0	15	0.25
80 	2897	0	15	0.25
81 	2897	0	13	0.25
82 	2897	0	13	0.25
86 	2897	0	13	0.25
85 	2897	0	15	0.25
84 	2897	0	15	0.25
87 	2897	0	19	0.25
83 	2897	0	17	0.25
93 	2897	0	13	0.25
88 	2897	0	15	0.25
91 	2897	0	13	0.25
90 	2897	0	13	0.25
89 	2897	0	15	0.25
92 	2897	0	15	0.25
95 	2897	0	13	0.25
96 	2897	0	13	0.25
99 	2897	0	13	0.25
97 	2897	0	15	0.25
98 	2897	0	15	0.25
3 	3196	0	13	0.25
100 	2897	0	15	0.25
1 	3196	0	15	0.25
2 	3196	0	15	0.25
94 	2897	0	21	0.25
4 	3196	0	15	0.25
6 	3196	0	13	0.25
5 	3196	0	17	0.25
9 	3196	0	13	0.25
7 	3196	0	15	0.25
12 	3196	0	13	0.25
10 	3196	0	17	0.25
8 	3196	0	17	0.25
11 	3196	0	15	0.25
13 	3196	0	17	0.25
17 	3196	0	15	0.25
16 	3196	0	17	0.25
19 	3196	0	13	0.25
21 	3196	0	15	0.25
14 	3196	0	19	0.25
22 	3196	0	13	0.25
20 	3196	0	15	0.25
15 	3196	0	21	0.25
25 	3196	0	13	0.25
24 	3196	0	15	0.25
18 	3196	0	21	0.25
26 	3196	0	17	0.25
29 	3196	0	13	0.25
27 	3196	0	15	0.25
23 	3196	0	21	0.25
31 	3196	0	13	0.25
32 	3196	0	15	0.25
33 	3196	0	13	0.25
30 	3196	0	15	0.25
35 	3196	0	13	0.25
37 	3196	0	13	0.25
28 	3196	0	21	0.25
36 	3196	0	13	0.25
38 	3196	0	15	0.25
41 	3196	0	13	0.25
34 	3196	0	19	0.25
45 	3196	0	17	0.25
40 	3196	0	15	0.25
39 	3196	0	15	0.25
42 	3196	0	15	0.25
43 	3196	0	13	0.25
44 	3196	0	15	0.25
49 	3196	0	13	0.25
47 	3196	0	15	0.25
55 	3196	0	13	0.25
52 	3196	0	15	0.25
51 	3196	0	13	0.25
48 	3196	0	15	0.25
57 	3196	0	15	0.25
46 	3196	0	21	0.25
54 	3196	0	17	0.25
50 	3196	0	17	0.25
56 	3196	0	17	0.25
53 	3196	0	17	0.25
61 	3196	0	13	0.25
58 	3196	0	17	0.25
62 	3196	0	13	0.25
67 	3196	0	15	0.25
64 	3196	0	15	0.25
63 	3196	0	17	0.25
59 	3196	0	21	0.25
66 	3196	0	15	0.25
70 	3196	0	13	0.25
68 	3196	0	17	0.25
69 	3196	0	15	0.25
60 	3196	0	21	0.25
65 	3196	0	19	0.25
72 	3196	0	13	0.25
73 	3196	0	13	0.25
71 	3196	0	17	0.25
75 	3196	0	15	0.25
74 	3196	0	17	0.25
78 	3196	0	15	0.25
76 	3196	0	17	0.25
80 	3196	0	17	0.25
84 	3196	0	15	0.25
79 	3196	0	17	0.25
82 	3196	0	15	0.25
81 	3196	0	17	0.25
77 	3196	0	19	0.25
86 	3196	0	13	0.25
85 	3196	0	15	0.25
83 	3196	0	17	0.25
88 	3196	0	13	0.25
89 	3196	0	13	0.25
90 	3196	0	13	0.25
87 	3196	0	17	0.25
91 	3196	0	15	0.25
92 	3196	0	15	0.25
96 	3196	0	15	0.25
94 	3196	0	15	0.25
97 	3196	0	15	0.25
93 	3196	0	19	0.25
95 	3196	0	17	0.25
99 	3196	0	13	0.25
98 	3196	0	15	0.25
100 	3196	0	19	0.25
3 	3525	0	17	0.25
1 	3525	0	17	0.25
5 	3525	0	15	0.25
13 	3525	0	13	0.25
12 	3525	0	15	0.25
11 	3525	0	15	0.25
10 	3525	0	15	0.25
7 	3525	0	17	0.25
9 	3525	0	17	0.25
16 	3525	0	13	0.25
4 	3525	0	21	0.25
8 	3525	0	19	0.25
2 	3525	0	21	0.25
6 	3525	0	19	0.25
18 	3525	0	13	0.25
17 	3525	0	13	0.25
14 	3525	0	19	0.25
15 	3525	0	17	0.25
22 	3525	0	13	0.25
21 	3525	0	15	0.25
19 	3525	0	17	0.25
20 	3525	0	21	0.25
23 	3525	0	19	0.25
26 	3525	0	13	0.25
29 	3525	0	13	0.25
25 	3525	0	17	0.25
24 	3525	0	17	0.25
28 	3525	0	15	0.25
30 	3525	0	13	0.25
37 	3525	0	13	0.25
33 	3525	0	13	0.25
36 	3525	0	13	0.25
35 	3525	0	15	0.25
31 	3525	0	19	0.25
27 	3525	0	21	0.25
34 	3525	0	15	0.25
42 	3525	0	13	0.25
32 	3525	0	21	0.25
39 	3525	0	17	0.25
38 	3525	0	17	0.25
41 	3525	0	15	0.25
40 	3525	0	17	0.25
44 	3525	0	15	0.25
45 	3525	0	15	0.25
43 	3525	0	17	0.25
47 	3525	0	15	0.25
46 	3525	0	17	0.25
49 	3525	0	17	0.25
54 	3525	0	15	0.25
50 	3525	0	17	0.25
51 	3525	0	15	0.25
52 	3525	0	17	0.25
53 	3525	0	17	0.25
48 	3525	0	21	0.25
55 	3525	0	15	0.25
62 	3525	0	15	0.25
59 	3525	0	13	0.25
61 	3525	0	15	0.25
56 	3525	0	17	0.25
57 	3525	0	17	0.25
65 	3525	0	13	0.25
60 	3525	0	15	0.25
64 	3525	0	15	0.25
58 	3525	0	17	0.25
67 	3525	0	13	0.25
66 	3525	0	17	0.25
63 	3525	0	19	0.25
69 	3525	0	17	0.25
71 	3525	0	13	0.25
68 	3525	0	21	0.25
73 	3525	0	15	0.25
70 	3525	0	17	0.25
75 	3525	0	13	0.25
74 	3525	0	13	0.25
72 	3525	0	15	0.25
77 	3525	0	13	0.25
78 	3525	0	13	0.25
85 	3525	0	13	0.25
87 	3525	0	13	0.25
76 	3525	0	17	0.25
79 	3525	0	15	0.25
81 	3525	0	15	0.25
88 	3525	0	13	0.25
82 	3525	0	15	0.25
83 	3525	0	17	0.25
86 	3525	0	15	0.25
84 	3525	0	15	0.25
80 	3525	0	17	0.25
92 	3525	0	13	0.25
93 	3525	0	15	0.25
90 	3525	0	17	0.25
91 	3525	0	15	0.25
89 	3525	0	21	0.25
98 	3525	0	13	0.25
99 	3525	0	13	0.25
100 	3525	0	13	0.25
94 	3525	0	17	0.25
96 	3525	0	17	0.25
97 	3525	0	17	0.25
6 	3887	0	13	0.25
95 	3525	0	21	0.25
2 	3887	0	17	0.25
8 	3887	0	13	0.25
1 	3887	0	17	0.25
4 	3887	0	17	0.25
9 	3887	0	15	0.25
7 	3887	0	15	0.25
3 	3887	0	17	0.25
5 	3887	0	17	0.25
12 	3887	0	17	0.25
13 	3887	0	15	0.25
11 	3887	0	17	0.25
10 	3887	0	21	0.25
15 	3887	0	13	0.25
16 	3887	0	17	0.25
17 	3887	0	15	0.25
20 	3887	0	13	0.25
18 	3887	0	17	0.25
14 	3887	0	21	0.25
21 	3887	0	13	0.25
23 	3887	0	13	0.25
27 	3887	0	13	0.25
24 	3887	0	15	0.25
19 	3887	0	21	0.25
22 	3887	0	19	0.25
31 	3887	0	15	0.25
28 	3887	0	17	0.25
26 	3887	0	17	0.25
25 	3887	0	17	0.25
29 	3887	0	15	0.25
32 	3887	0	13	0.25
30 	3887	0	21	0.25
34 	3887	0	17	0.25
35 	3887	0	19	0.25
33 	3887	0	17	0.25
37 	3887	0	13	0.25
36 	3887	0	17	0.25
44 	3887	0	15	0.25
40 	3887	0	17	0.25
39 	3887	0	15	0.25
47 	3887	0	13	0.25
41 	3887	0	17	0.25
43 	3887	0	17	0.25
38 	3887	0	21	0.25
42 	3887	0	17	0.25
45 	3887	0	17	0.25
49 	3887	0	13	0.25
48 	3887	0	13	0.25
46 	3887	0	19	0.25
50 	3887	0	17	0.25
52 	3887	0	15	0.25
51 	3887	0	13	0.25
53 	3887	0	19	0.25
54 	3887	0	17	0.25
59 	3887	0	13	0.25
57 	3887	0	15	0.25
61 	3887	0	17	0.25
56 	3887	0	21	0.25
55 	3887	0	21	0.25
58 	3887	0	19	0.25
62 	3887	0	17	0.25
65 	3887	0	13	0.25
63 	3887	0	21	0.25
68 	3887	0	13	0.25
60 	3887	0	21	0.25
64 	3887	0	15	0.25
69 	3887	0	15	0.25
71 	3887	0	15	0.25
67 	3887	0	19	0.25
66 	3887	0	21	0.25
70 	3887	0	21	0.25
74 	3887	0	17	0.25
77 	3887	0	17	0.25
78 	3887	0	13	0.25
72 	3887	0	19	0.25
73 	3887	0	21	0.25
76 	3887	0	17	0.25
81 	3887	0	15	0.25
75 	3887	0	21	0.25
80 	3887	0	15	0.25
87 	3887	0	13	0.25
79 	3887	0	19	0.25
82 	3887	0	17	0.25
84 	3887	0	15	0.25
85 	3887	0	13	0.25
90 	3887	0	13	0.25
88 	3887	0	13	0.25
86 	3887	0	21	0.25
83 	3887	0	21	0.25
92 	3887	0	13	0.25
93 	3887	0	13	0.25
89 	3887	0	21	0.25
91 	3887	0	21	0.25
95 	3887	0	13	0.25
96 	3887	0	13	0.25
97 	3887	0	13	0.25
100 	3887	0	15	0.25
99 	3887	0	15	0.25
94 	3887	0	19	0.25
98 	3887	0	17	0.25
2 	4285	0	15	0.25
10 	4285	0	13	0.25
1 	4285	0	17	0.25
9 	4285	0	15	0.25
6 	4285	0	15	0.25
3 	4285	0	21	0.25
8 	4285	0	21	0.25
4 	4285	0	21	0.25
5 	4285	0	21	0.25
7 	4285	0	21	0.25
14 	4285	0	13	0.25
15 	4285	0	13	0.25
11 	4285	0	21	0.25
13 	4285	0	15	0.25
20 	4285	0	13	0.25
16 	4285	0	15	0.25
12 	4285	0	17	0.25
17 	4285	0	15	0.25
18 	4285	0	17	0.25
19 	4285	0	17	0.25
24 	4285	0	13	0.25
21 	4285	0	17	0.25
26 	4285	0	13	0.25
25 	4285	0	13	0.25
29 	4285	0	15	0.25
22 	4285	0	21	0.25
23 	4285	0	21	0.25
28 	4285	0	15	0.25
27 	4285	0	17	0.25
35 	4285	0	15	0.25
30 	4285	0	17	0.25
32 	4285	0	15	0.25
37 	4285	0	13	0.25
33 	4285	0	17	0.25
31 	4285	0	17	0.25
41 	4285	0	13	0.25
44 	4285	0	13	0.25
38 	4285	0	17	0.25
34 	4285	0	21	0.25
39 	4285	0	17	0.25
43 	4285	0	17	0.25
40 	4285	0	17	0.25
36 	4285	0	21	0.25
42 	4285	0	21	0.25
46 	4285	0	15	0.25
50 	4285	0	13	0.25
45 	4285	0	17	0.25
48 	4285	0	17	0.25
49 	4285	0	19	0.25
47 	4285	0	21	0.25
53 	4285	0	15	0.25
51 	4285	0	17	0.25
54 	4285	0	15	0.25
56 	4285	0	15	0.25
52 	4285	0	21	0.25
55 	4285	0	19	0.25
61 	4285	0	13	0.25
63 	4285	0	13	0.25
64 	4285	0	13	0.25
58 	4285	0	21	0.25
60 	4285	0	17	0.25
57 	4285	0	19	0.25
59 	4285	0	17	0.25
67 	4285	0	13	0.25
62 	4285	0	17	0.25
65 	4285	0	17	0.25
71 	4285	0	15	0.25
68 	4285	0	17	0.25
75 	4285	0	13	0.25
70 	4285	0	17	0.25
72 	4285	0	17	0.25
69 	4285	0	19	0.25
66 	4285	0	25	0.25
74 	4285	0	17	0.25
73 	4285	0	21	0.25
77 	4285	0	15	0.25
76 	4285	0	17	0.25
78 	4285	0	17	0.25
80 	4285	0	13	0.25
79 	4285	0	15	0.25
84 	4285	0	13	0.25
85 	4285	0	13	0.25
86 	4285	0	13	0.25
87 	4285	0	15	0.25
89 	4285	0	13	0.25
88 	4285	0	15	0.25
91 	4285	0	13	0.25
92 	4285	0	13	0.25
82 	4285	0	19	0.25
83 	4285	0	19	0.25
81 	4285	0	21	0.25
90 	4285	0	17	0.25
93 	4285	0	15	0.25
98 	4285	0	13	0.25
94 	4285	0	15	0.25
97 	4285	0	13	0.25
95 	4285	0	15	0.25
99 	4285	0	17	0.25
100 	4285	0	17	0.25
96 	4285	0	21	0.25
3 	4723	0	13	0.25
2 	4723	0	15	0.25
1 	4723	0	21	0.25
9 	4723	0	13	0.25
4 	4723	0	17	0.25
10 	4723	0	15	0.25
5 	4723	0	19	0.25
6 	4723	0	17	0.25
13 	4723	0	13	0.25
11 	4723	0	15	0.25
7 	4723	0	21	0.25
8 	4723	0	21	0.25
15 	4723	0	17	0.25
14 	4723	0	17	0.25
18 	4723	0	13	0.25
21 	4723	0	13	0.25
17 	4723	0	15	0.25
12 	4723	0	21	0.25
22 	4723	0	13	0.25
16 	4723	0	19	0.25
19 	4723	0	17	0.25
20 	4723	0	17	0.25
26 	4723	0	13	0.25
25 	4723	0	17	0.25
27 	4723	0	15	0.25
31 	4723	0	13	0.25
23 	4723	0	21	0.25
32 	4723	0	13	0.25
24 	4723	0	21	0.25
30 	4723	0	19	0.25
39 	4723	0	13	0.25
38 	4723	0	15	0.25
29 	4723	0	19	0.25
28 	4723	0	21	0.25
33 	4723	0	21	0.25
41 	4723	0	17	0.25
34 	4723	0	21	0.25
35 	4723	0	17	0.25
37 	4723	0	17	0.25
40 	4723	0	15	0.25
36 	4723	0	19	0.25
46 	4723	0	13	0.25
43 	4723	0	17	0.25
45 	4723	0	15	0.25
44 	4723	0	17	0.25
42 	4723	0	21	0.25
50 	4723	0	13	0.25
49 	4723	0	17	0.25
47 	4723	0	17	0.25
48 	4723	0	21	0.25
56 	4723	0	13	0.25
52 	4723	0	19	0.25
53 	4723	0	21	0.25
59 	4723	0	15	0.25
61 	4723	0	13	0.25
54 	4723	0	17	0.25
51 	4723	0	21	0.25
55 	4723	0	17	0.25
58 	4723	0	17	0.25
57 	4723	0	17	0.25
60 	4723	0	15	0.25
63 	4723	0	17	0.25
68 	4723	0	13	0.25
64 	4723	0	15	0.25
67 	4723	0	13	0.25
62 	4723	0	19	0.25
66 	4723	0	15	0.25
69 	4723	0	17	0.25
65 	4723	0	21	0.25
72 	4723	0	15	0.25
71 	4723	0	17	0.25
70 	4723	0	17	0.25
73 	4723	0	15	0.25
74 	4723	0	13	0.25
76 	4723	0	13	0.25
75 	4723	0	15	0.25
78 	4723	0	17	0.25
82 	4723	0	17	0.25
83 	4723	0	15	0.25
81 	4723	0	17	0.25
80 	4723	0	17	0.25
86 	4723	0	15	0.25
77 	4723	0	19	0.25
90 	4723	0	13	0.25
85 	4723	0	15	0.25
79 	4723	0	21	0.25
88 	4723	0	17	0.25
87 	4723	0	17	0.25
84 	4723	0	21	0.25
92 	4723	0	15	0.25
89 	4723	0	21	0.25
91 	4723	0	17	0.25
96 	4723	0	13	0.25
94 	4723	0	17	0.25
97 	4723	0	17	0.25
98 	4723	0	17	0.25
93 	4723	0	21	0.25
99 	4723	0	17	0.25
95 	4723	0	21	0.25
100 	4723	0	17	0.25
7 	5205	0	17	0.25
9 	5205	0	13	0.25
5 	5205	0	17	0.25
2 	5205	0	17	0.25
8 	5205	0	17	0.25
1 	5205	0	21	0.25
6 	5205	0	17	0.25
12 	5205	0	15	0.25
3 	5205	0	19	0.25
15 	5205	0	13	0.25
4 	5205	0	21	0.25
10 	5205	0	17	0.25
16 	5205	0	15	0.25
14 	5205	0	17	0.25
11 	5205	0	19	0.25
13 	5205	0	21	0.25
21 	5205	0	13	0.25
20 	5205	0	13	0.25
17 	5205	0	19	0.25
22 	5205	0	15	0.25
18 	5205	0	21	0.25
24 	5205	0	17	0.25
23 	5205	0	19	0.25
19 	5205	0	21	0.25
29 	5205	0	13	0.25
27 	5205	0	13	0.25
26 	5205	0	13	0.25
35 	5205	0	13	0.25
25 	5205	0	17	0.25
30 	5205	0	17	0.25
31 	5205	0	15	0.25
28 	5205	0	17	0.25
34 	5205	0	15	0.25
40 	5205	0	13	0.25
38 	5205	0	13	0.25
33 	5205	0	17	0.25
41 	5205	0	13	0.25
39 	5205	0	15	0.25
37 	5205	0	15	0.25
43 	5205	0	17	0.25
32 	5205	0	21	0.25
42 	5205	0	17	0.25
36 	5205	0	21	0.25
44 	5205	0	17	0.25
47 	5205	0	17	0.25
46 	5205	0	15	0.25
45 	5205	0	17	0.25
50 	5205	0	13	0.25
48 	5205	0	17	0.25
49 	5205	0	13	0.25
51 	5205	0	15	0.25
54 	5205	0	13	0.25
53 	5205	0	13	0.25
59 	5205	0	13	0.25
52 	5205	0	19	0.25
61 	5205	0	13	0.25
55 	5205	0	17	0.25
57 	5205	0	17	0.25
58 	5205	0	17	0.25
64 	5205	0	15	0.25
62 	5205	0	17	0.25
65 	5205	0	15	0.25
60 	5205	0	19	0.25
56 	5205	0	21	0.25
67 	5205	0	17	0.25
63 	5205	0	19	0.25
68 	5205	0	17	0.25
66 	5205	0	21	0.25
71 	5205	0	15	0.25
70 	5205	0	17	0.25
72 	5205	0	17	0.25
76 	5205	0	13	0.25
69 	5205	0	21	0.25
77 	5205	0	17	0.25
74 	5205	0	19	0.25
73 	5205	0	21	0.25
85 	5205	0	13	0.25
75 	5205	0	21	0.25
81 	5205	0	17	0.25
78 	5205	0	21	0.25
84 	5205	0	15	0.25
86 	5205	0	13	0.25
80 	5205	0	21	0.25
79 	5205	0	19	0.25
82 	5205	0	21	0.25
83 	5205	0	19	0.25
89 	5205	0	17	0.25
92 	5205	0	15	0.25
90 	5205	0	15	0.25
87 	5205	0	21	0.25
91 	5205	0	17	0.25
88 	5205	0	21	0.25
96 	5205	0	17	0.25
95 	5205	0	17	0.25
93 	5205	0	21	0.25
94 	5205	0	21	0.25
99 	5205	0	15	0.25
100 	5205	0	17	0.25
97 	5205	0	21	0.25
1 	5735	0	13	0.25
7 	5735	0	15	0.25
98 	5205	0	21	0.25
8 	5735	0	13	0.25
6 	5735	0	15	0.25
4 	5735	0	17	0.25
2 	5735	0	17	0.25
3 	5735	0	17	0.25
5 	5735	0	17	0.25
11 	5735	0	13	0.25
9 	5735	0	19	0.25
13 	5735	0	17	0.25
16 	5735	0	13	0.25
10 	5735	0	17	0.25
12 	5735	0	17	0.25
17 	5735	0	15	0.25
14 	5735	0	17	0.25
15 	5735	0	17	0.25
23 	5735	0	13	0.25
21 	5735	0	15	0.25
20 	5735	0	17	0.25
22 	5735	0	17	0.25
27 	5735	0	13	0.25
19 	5735	0	19	0.25
29 	5735	0	13	0.25
18 	5735	0	21	0.25
24 	5735	0	17	0.25
25 	5735	0	17	0.25
26 	5735	0	17	0.25
28 	5735	0	21	0.25
30 	5735	0	17	0.25
32 	5735	0	17	0.25
33 	5735	0	17	0.25
31 	5735	0	21	0.25
34 	5735	0	17	0.25
40 	5735	0	19	0.25
35 	5735	0	21	0.25
38 	5735	0	17	0.25
36 	5735	0	21	0.25
39 	5735	0	21	0.25
37 	5735	0	21	0.25
42 	5735	0	17	0.25
41 	5735	0	21	0.25
43 	5735	0	17	0.25
46 	5735	0	15	0.25
45 	5735	0	17	0.25
48 	5735	0	17	0.25
53 	5735	0	13	0.25
50 	5735	0	17	0.25
